#time    cd4 cd4i cd8    growth_f inflammatory_f virus_f
9539.900000    21.000000 1611.000000 6.000000    49411145.705694 6608923.652664 3524.048439
9540.900000    21.000000 1614.000000 6.000000    49411145.705694 6608468.632022 4834.333045
9541.900000    21.000000 1612.000000 6.000000    49411145.705694 6607509.924197 4597.983133
9542.900000    21.000000 1612.000000 6.000000    49411145.705694 6609663.083573 4373.188338
9543.900000    21.000000 1610.000000 6.000000    49411145.705694 6610614.466338 4159.383731
9544.900000    21.000000 1611.000000 6.000000    49411145.705694 6609181.372253 4441.218257
9545.900000    21.000000 1611.000000 6.000000    49411145.705694 6610060.218077 4224.087676
9546.900000    21.000000 1611.000000 6.000000    49411145.705694 6608505.477650 4017.572581
9547.900000    21.000000 1611.000000 6.000000    49411145.705694 6608873.936581 3821.153981
9548.900000    21.000000 1611.000000 6.000000    49411145.705694 6609148.890144 3634.338262
9549.900000    21.000000 1612.000000 6.000000    49411145.705694 6608991.488487 3949.193376
9550.900000    21.000000 1613.000000 6.000000    49411145.705694 6608898.961553 4238.878150
9551.900000    21.000000 1615.000000 6.000000    49411145.705694 6610265.424358 4994.746796
9552.900000    21.000000 1615.000000 6.000000    49411145.705694 6611703.146302 4750.554277
9553.900000    21.000000 1615.000000 6.000000    49411145.705694 6614495.697359 4518.300298
9554.900000    21.000000 1615.000000 6.000000    49411145.705694 6615974.451849 4297.401186
9555.900000    21.000000 1613.000000 6.000000    49411145.705694 6617395.636553 4087.301802
9556.900000    21.000000 1614.000000 6.000000    49411145.705694 6617204.674342 4370.234474
9557.900000    21.000000 1614.000000 6.000000    49411145.705694 6617741.125198 4156.574281
9558.900000    21.000000 1613.000000 6.000000    49411145.705694 6618031.157299 3953.359906
9559.900000    21.000000 1613.000000 6.000000    49411145.705694 6617358.914615 3760.080656
9560.900000    21.000000 1614.000000 6.000000    49411145.705694 6617277.075841 4076.250804
9561.900000    21.000000 1615.000000 6.000000    49411145.705694 6618300.283458 4354.908223
9562.900000    21.000000 1614.000000 6.000000    49411145.705694 6618471.218732 4141.997328
9563.900000    21.000000 1613.000000 6.000000    49411145.705694 6619547.597747 3939.495619
9564.900000    21.000000 1613.000000 6.000000    49411145.705694 6618186.085485 3746.894192
9565.900000    21.000000 1611.000000 6.000000    49411145.705694 6617315.438325 3563.709024
9566.900000    21.000000 1612.000000 6.000000    49411145.705694 6617942.695697 3884.492255
9567.900000    21.000000 1611.000000 6.000000    49411145.705694 6618188.825492 4174.926457
9568.900000    21.000000 1611.000000 6.000000    49411145.705694 6617641.606232 3970.814847
9569.900000    21.000000 1611.000000 6.000000    49411145.705694 6618259.610862 3776.682227
9570.900000    21.000000 1612.000000 6.000000    49411145.705694 6618529.351173 4069.985515
9571.900000    21.000000 1612.000000 6.000000    49411145.705694 6618256.050927 3871.004454
9572.900000    21.000000 1612.000000 6.000000    49411145.705694 6617667.376688 3681.751552
9573.900000    21.000000 1612.000000 6.000000    49411145.705694 6616811.028188 3996.763699
9574.900000    21.000000 1613.000000 6.000000    49411145.705694 6617824.345938 4281.708965
9575.900000    21.000000 1613.000000 6.000000    49411145.705694 6618574.693248 4072.376772
9576.900000    21.000000 1613.000000 6.000000    49411145.705694 6618525.867685 3873.278803
9577.900000    21.000000 1611.000000 6.000000    49411145.705694 6617117.957969 3683.914707
9578.900000    21.000000 1613.000000 6.000000    49411145.705694 6617092.788576 4483.970412
9579.900000    21.000000 1614.000000 6.000000    49411145.705694 6617443.560409 4757.287121
9580.900000    21.000000 1613.000000 6.000000    49411145.705694 6617960.038732 4524.703974
9581.900000    21.000000 1612.000000 6.000000    49411145.705694 6618429.570969 4783.838309
9582.900000    21.000000 1612.000000 6.000000    49411145.705694 6618621.202108 4549.957078
9583.900000    21.000000 1611.000000 6.000000    49411145.705694 6617119.035195 4327.510271
9584.900000    21.000000 1611.000000 6.000000    49411145.705694 6615384.887377 4115.938858
9585.900000    21.000000 1610.000000 6.000000    49411145.705694 6614465.843723 3914.711144
9586.900000    21.000000 1608.000000 6.000000    49411145.705694 6613531.679152 4201.266216
9587.900000    21.000000 1605.000000 6.000000    49411145.705694 6612686.421386 3995.866859
9588.900000    21.000000 1603.000000 6.000000    49411145.705694 6609889.013655 4295.521950
9589.900000    21.000000 1602.000000 6.000000    49411145.705694 6606107.989473 5058.325073
9590.900000    21.000000 1602.000000 6.000000    49411145.705694 6602828.606372 4811.024220
9591.900000    21.000000 1602.000000 6.000000    49411145.705694 6599548.290124 4575.813874
9592.900000    21.000000 1599.000000 6.000000    49411145.705694 6596224.776929 4352.102931
9593.900000    21.000000 1596.000000 6.000000    49411145.705694 6591907.643762 4139.329186
9594.900000    21.000000 1597.000000 6.000000    49411145.705694 6588797.819222 4431.970422
9595.900000    21.000000 1598.000000 6.000000    49411145.705694 6585378.126467 4695.638488
9596.900000    21.000000 1599.000000 6.000000    49411145.705694 6583875.404405 4951.255590
9597.900000    21.000000 1601.000000 6.000000    49411145.705694 6582151.464013 5689.449673
9598.900000    21.000000 1599.000000 6.000000    49411145.705694 6581280.548178 5411.293221
9599.900000    21.000000 1599.000000 6.000000    49411145.705694 6580537.210595 5146.735802
9600.900000    21.000000 1599.000000 6.000000    49411145.705694 6579470.020114 4895.112560
9601.900000    21.000000 1598.000000 6.000000    49411145.705694 6578088.637891 4655.791145
9602.900000    21.000000 1599.000000 6.000000    49411145.705694 6578374.143726 4908.516645
9603.900000    21.000000 1597.000000 6.000000    49411145.705694 6576253.108837 4668.539907
9604.900000    21.000000 1597.000000 6.000000    49411145.705694 6575603.962146 4440.295600
9605.900000    21.000000 1597.000000 6.000000    49411145.705694 6574599.411573 4223.210128
9606.900000    21.000000 1597.000000 6.000000    49411145.705694 6572124.751829 4016.737935
9607.900000    21.000000 1597.000000 6.000000    49411145.705694 6570802.349401 3820.360142
9608.900000    21.000000 1597.000000 6.000000    49411145.705694 6571104.308813 3633.583233
9609.900000    21.000000 1597.000000 6.000000    49411145.705694 6570567.301557 3455.937823
9610.900000    21.000000 1597.000000 6.000000    49411145.705694 6568340.041153 3286.977473
9611.900000    21.000000 1596.000000 6.000000    49411145.705694 6567504.831471 3606.624095
9612.900000    21.000000 1596.000000 6.000000    49411145.705694 6565683.089468 3430.296714
9613.900000    21.000000 1597.000000 6.000000    49411145.705694 6564793.076677 3745.350278
9614.900000    21.000000 1597.000000 6.000000    49411145.705694 6564651.902174 3562.240592
9615.900000    21.000000 1597.000000 6.000000    49411145.705694 6564066.304368 3388.083114
9616.900000    21.000000 1597.000000 6.000000    49411145.705694 6563563.806830 3222.440173
9617.900000    21.000000 1598.000000 6.000000    49411145.705694 6564442.166942 3545.242015
9618.900000    21.000000 1599.000000 6.000000    49411145.705694 6564529.724864 3852.262117
9619.900000    21.000000 1599.000000 6.000000    49411145.705694 6566702.813096 3663.925525
9620.900000    21.000000 1598.000000 6.000000    49411145.705694 6566806.081094 3484.796684
9621.900000    21.000000 1598.000000 6.000000    49411145.705694 6568678.664691 3314.425429
9622.900000    21.000000 1599.000000 6.000000    49411145.705694 6568343.251005 3642.458352
9623.900000    21.000000 1599.000000 6.000000    49411145.705694 6568598.324077 3464.379039
9624.900000    21.000000 1599.000000 6.000000    49411145.705694 6567837.539998 3295.005999
9625.900000    21.000000 1599.000000 6.000000    49411145.705694 6567310.160407 3133.913586
9626.900000    21.000000 1600.000000 6.000000    49411145.705694 6568815.126706 3473.234397
9627.900000    21.000000 1601.000000 6.000000    49411145.705694 6569069.071566 4281.127547
9628.900000    21.000000 1603.000000 6.000000    49411145.705694 6569383.297205 5052.022535
9629.900000    21.000000 1604.000000 6.000000    49411145.705694 6571149.653148 5802.529812
9630.900000    21.000000 1606.000000 6.000000    49411145.705694 6574614.556763 6506.469263
9631.900000    21.000000 1607.000000 6.000000    49411145.705694 6577025.417043 7166.215352
9632.900000    21.000000 1606.000000 6.000000    49411145.705694 6577668.129357 6815.860018
9633.900000    21.000000 1606.000000 6.000000    49411145.705694 6579863.914030 6482.633511
9634.900000    21.000000 1607.000000 6.000000    49411145.705694 6582314.427309 6663.198404
9635.900000    21.000000 1607.000000 6.000000    49411145.705694 6584922.345159 6337.435504
9636.900000    21.000000 1607.000000 6.000000    49411145.705694 6587340.267852 6027.599109
9637.900000    21.000000 1607.000000 6.000000    49411145.705694 6589349.741242 5732.910575
9638.900000    21.000000 1607.000000 6.000000    49411145.705694 6590198.561668 5452.629325
9639.900000    21.000000 1607.000000 6.000000    49411145.705694 6591919.544348 5186.050988
9640.900000    21.000000 1607.000000 6.000000    49411145.705694 6592613.895709 4932.505632
9641.900000    21.000000 1607.000000 6.000000    49411145.705694 6595088.994081 4691.356075
9642.900000    21.000000 1607.000000 6.000000    49411145.705694 6595907.527319 4461.996289
9643.900000    21.000000 1607.000000 6.000000    49411145.705694 6596333.228868 4243.849872
9644.900000    21.000000 1606.000000 6.000000    49411145.705694 6595167.427785 4036.368606
9645.900000    21.000000 1606.000000 6.000000    49411145.705694 6595531.767854 3839.031071
9646.900000    21.000000 1606.000000 6.000000    49411145.705694 6594933.578379 3651.341343
9647.900000    21.000000 1607.000000 6.000000    49411145.705694 6595702.496188 4452.989555
9648.900000    21.000000 1606.000000 6.000000    49411145.705694 6596125.732414 4235.283477
9649.900000    21.000000 1606.000000 6.000000    49411145.705694 6596492.559029 4028.221020
9650.900000    21.000000 1606.000000 6.000000    49411145.705694 6598192.917762 3831.281820
9651.900000    21.000000 1607.000000 6.000000    49411145.705694 6599903.767185 4121.915741
9652.900000    21.000000 1607.000000 6.000000    49411145.705694 6601273.387032 3920.395818
9653.900000    22.000000 1607.000000 6.000000    49411145.705694 6602561.717692 3728.728178
9654.900000    22.000000 1607.000000 6.000000    49411145.705694 6602961.459035 3546.431144
9655.900000    22.000000 1607.000000 6.000000    49411145.705694 6603811.018745 3373.046588
9656.900000    22.000000 1607.000000 6.000000    49411145.705694 6604046.905627 3208.138780
9657.900000    22.000000 1605.000000 6.000000    49411145.705694 6604051.856137 3051.293294
9658.900000    22.000000 1605.000000 6.000000    49411145.705694 6604065.418372 2902.115963
9659.900000    22.000000 1607.000000 6.000000    49411145.705694 6604097.055248 3745.319142
9660.900000    22.000000 1608.000000 6.000000    49411145.705694 6604258.238070 4059.710978
9661.900000    22.000000 1609.000000 6.000000    49411145.705694 6603161.349170 4339.177027
9662.900000    22.000000 1610.000000 6.000000    49411145.705694 6604050.424933 4617.109979
9663.900000    22.000000 1610.000000 6.000000    49411145.705694 6606929.201259 4391.380074
9664.900000    22.000000 1611.000000 6.000000    49411145.705694 6608456.293785 4659.446399
9665.900000    22.000000 1611.000000 6.000000    49411145.705694 6610080.810179 4431.646672
9666.900000    22.000000 1611.000000 6.000000    49411145.705694 6611362.940177 4214.984045
9667.900000    22.000000 1611.000000 6.000000    49411145.705694 6612707.699829 4008.914025
9668.900000    22.000000 1610.000000 6.000000    49411145.705694 6614534.430727 4298.104996
9669.900000    22.000000 1610.000000 6.000000    49411145.705694 6615365.822893 4087.971203
9670.900000    22.000000 1610.000000 6.000000    49411145.705694 6615937.435178 4375.735201
9671.900000    22.000000 1609.000000 6.000000    49411145.705694 6615086.945355 4161.806078
9672.900000    22.000000 1608.000000 6.000000    49411145.705694 6614377.428752 3958.335922
9673.900000    22.000000 1608.000000 6.000000    49411145.705694 6615328.567733 3764.813395
9674.900000    22.000000 1608.000000 6.000000    49411145.705694 6614261.246004 3580.752159
9675.900000    22.000000 1608.000000 6.000000    49411145.705694 6613156.364185 3405.689653
9676.900000    22.000000 1608.000000 6.000000    49411145.705694 6612705.121984 3239.185931
9677.900000    22.000000 1609.000000 6.000000    49411145.705694 6611287.626674 3570.897303
9678.900000    22.000000 1607.000000 6.000000    49411145.705694 6609286.372033 3396.316600
9679.900000    22.000000 1607.000000 6.000000    49411145.705694 6609981.727171 3230.271125
9680.900000    22.000000 1606.000000 6.000000    49411145.705694 6609540.682006 3072.343591
9681.900000    22.000000 1606.000000 6.000000    49411145.705694 6608647.496151 2922.137113
9682.900000    22.000000 1606.000000 6.000000    49411145.705694 6607748.990505 2779.274211
9683.900000    22.000000 1605.000000 6.000000    49411145.705694 6607142.867359 2643.395858
9684.900000    22.000000 1607.000000 6.000000    49411145.705694 6606056.254641 3491.933402
9685.900000    22.000000 1608.000000 6.000000    49411145.705694 6605220.170214 3813.750671
9686.900000    22.000000 1606.000000 6.000000    49411145.705694 6605469.698305 3627.296899
9687.900000    22.000000 1605.000000 6.000000    49411145.705694 6604747.746751 3449.958827
9688.900000    22.000000 1605.000000 6.000000    49411145.705694 6603963.463742 3281.290790
9689.900000    22.000000 1605.000000 6.000000    49411145.705694 6602075.159779 3120.868911
9690.900000    22.000000 1605.000000 6.000000    49411145.705694 6602118.682860 2968.290037
9691.900000    22.000000 1603.000000 6.000000    49411145.705694 6601131.661175 2823.170724
9692.900000    22.000000 1602.000000 6.000000    49411145.705694 6599916.099449 2685.146276
9693.900000    22.000000 1602.000000 6.000000    49411145.705694 6598332.791269 2553.869825
9694.900000    22.000000 1602.000000 6.000000    49411145.705694 6596786.081309 2906.956252
9695.900000    22.000000 1602.000000 6.000000    49411145.705694 6594669.927747 2764.835540
9696.900000    22.000000 1602.000000 6.000000    49411145.705694 6592500.297859 2629.663091
